fips,month,avg_temp,min_temp,max_temp
17183,2020-11-01,32.3,23.5,41
17185,2020-11-01,36.6,27.7,45.6
17187,2020-11-01,30.2,21.8,38.6
17189,2020-11-01,35.6,26.1,45.2
17191,2020-11-01,37,28,45.9
17193,2020-11-01,36.8,26.6,47.1
17195,2020-11-01,29.6,21.4,37.9
17197,2020-11-01,31.4,23.4,39.4
17199,2020-11-01,37.1,27.9,46.2
17201,2020-11-01,29.6,21,38.3
17203,2020-11-01,31.9,22.8,41
18001,2020-11-01,32.2,25.3,39.2
18003,2020-11-01,32.7,25.5,39.8
18005,2020-11-01,34.6,26.2,42.9
18007,2020-11-01,31.2,23.1,39.3
18009,2020-11-01,32.6,25.2,40.1
18011,2020-11-01,32.7,25,40.5
18013,2020-11-01,34.1,25.8,42.4
18015,2020-11-01,32.2,24.9,39.4
18017,2020-11-01,31.9,24.6,39.2
18019,2020-11-01,36.6,27.2,46
18021,2020-11-01,34.6,25.8,43.4
18023,2020-11-01,32.3,24.9,39.8
18025,2020-11-01,35.8,26.3,45.4
18027,2020-11-01,35.7,26.4,44.9
18029,2020-11-01,35.2,26.9,43.4
18031,2020-11-01,34.2,26.5,41.9
18033,2020-11-01,31.8,24.7,38.8
18035,2020-11-01,33.6,26.3,40.9
18037,2020-11-01,35.8,26.3,45.2
18039,2020-11-01,31.7,24.5,38.8
18041,2020-11-01,33,25.4,40.6
18043,2020-11-01,36.9,27.6,46.2
18045,2020-11-01,32.4,24,40.9
18047,2020-11-01,33.8,25.9,41.8
18049,2020-11-01,31.7,24.4,39
18051,2020-11-01,36.7,27.4,46
18053,2020-11-01,32.1,24.5,39.8
18055,2020-11-01,35.1,26.1,44.1
18057,2020-11-01,33.3,25.6,40.9
18059,2020-11-01,33.6,26.3,40.8
18061,2020-11-01,37,27.6,46.4
18063,2020-11-01,33.2,25.3,41
18065,2020-11-01,32.8,25.8,39.8
18067,2020-11-01,31.9,24.6,39.3
18069,2020-11-01,32.2,24.8,39.6
18071,2020-11-01,35,26.3,43.7
18073,2020-11-01,31.8,23.7,39.8
18075,2020-11-01,32.5,25.3,39.8
18077,2020-11-01,35.9,27.2,44.6
18079,2020-11-01,35.1,26.6,43.6
18081,2020-11-01,33.8,25.9,41.6
18083,2020-11-01,36.1,27.1,45
18085,2020-11-01,31.8,24.4,39.2
18087,2020-11-01,31.6,24.6,38.7
18089,2020-11-01,32.1,24.4,39.8
18091,2020-11-01,32,25.3,38.7
18093,2020-11-01,34.7,26,43.4
18095,2020-11-01,33.5,26,40.8
18097,2020-11-01,33.7,26,41.4
18099,2020-11-01,31.7,24.5,38.8
18101,2020-11-01,35.1,25.9,44.3
18103,2020-11-01,31.8,24.6,38.9
18105,2020-11-01,34.1,25.8,42.4
18107,2020-11-01,32.6,24.6,40.6
18109,2020-11-01,33.9,25.8,42
18111,2020-11-01,31.6,23.1,40.2
18113,2020-11-01,32,24.8,39.3
18115,2020-11-01,36.1,27.7,44.5
18117,2020-11-01,35.2,25.8,44.6
18119,2020-11-01,34.2,25.5,42.8
18121,2020-11-01,32.9,24.4,41.4
18123,2020-11-01,36.1,26.8,45.5
18125,2020-11-01,36.2,26.8,45.6
18127,2020-11-01,32.2,25.2,39.1
18129,2020-11-01,36.8,27,46.6
18131,2020-11-01,32,24.2,39.8
18133,2020-11-01,33,24.7,41.2
18135,2020-11-01,32.7,25.4,40
18137,2020-11-01,34.6,26.5,42.8
18139,2020-11-01,33.5,26.2,40.8
18141,2020-11-01,31.9,24.9,38.8
18143,2020-11-01,35.8,26.7,44.9
18145,2020-11-01,34.1,26.6,41.6
18147,2020-11-01,36.7,27.5,45.9
18149,2020-11-01,32,24.8,39.3
18151,2020-11-01,31,24,38
18153,2020-11-01,36,27.1,44.8
18155,2020-11-01,36.4,27.8,44.9
18157,2020-11-01,32.4,25,39.9
18159,2020-11-01,32.4,24.8,40
18161,2020-11-01,33,25.2,40.7
18163,2020-11-01,37.2,28.1,46.3
18165,2020-11-01,33,24.4,41.6
18167,2020-11-01,34.9,26.3,43.5
18169,2020-11-01,31.8,24.6,39.1
18171,2020-11-01,31.8,23.4,40.3
18173,2020-11-01,36.9,27.6,46.2
18175,2020-11-01,35.3,26.2,44.5
18177,2020-11-01,32.5,25,39.9
18179,2020-11-01,32.5,25.1,39.9
18181,2020-11-01,31.9,24.2,39.5
18183,2020-11-01,32.4,24.9,39.8
19001,2020-11-01,27.8,17.3,38.4
19003,2020-11-01,28.2,17.2,39.2
19005,2020-11-01,25.5,17.3,33.7
19007,2020-11-01,29.5,18.9,40.2
19009,2020-11-01,27.1,16.7,37.4
19011,2020-11-01,26.3,18,34.6
19013,2020-11-01,26.2,17.2,35.3
19015,2020-11-01,27.1,17.6,36.7
19017,2020-11-01,26,16.9,35
19019,2020-11-01,25.5,16.9,34.1
19021,2020-11-01,25.7,16.1,35.3
19023,2020-11-01,25.7,16.8,34.6
19025,2020-11-01,26.6,16.2,37
19027,2020-11-01,27.4,17.6,37.3
19029,2020-11-01,28,17.2,38.8
19031,2020-11-01,27.4,18.9,36
19033,2020-11-01,25.6,16.2,35
19035,2020-11-01,25.8,15.6,36
19037,2020-11-01,25.7,16.8,34.6
19039,2020-11-01,28.8,18.5,39
19041,2020-11-01,25.5,15.2,35.9
19043,2020-11-01,25.6,17.1,34
19045,2020-11-01,29.2,21,37.4
19047,2020-11-01,27.6,18.3,36.9
19049,2020-11-01,28.2,18.7,37.7
19051,2020-11-01,30,20.6,39.3
19053,2020-11-01,29.9,19.7,40.1
19055,2020-11-01,25.8,17.5,34
19057,2020-11-01,30.6,22.4,38.9
19059,2020-11-01,25.2,15.2,35.2
19061,2020-11-01,26.5,18.8,34.2
19063,2020-11-01,24.5,15,33.9
19065,2020-11-01,25.2,15.8,34.6
19067,2020-11-01,25.9,16.7,35
19069,2020-11-01,25.6,16.2,35
19071,2020-11-01,30.4,19.4,41.4
19073,2020-11-01,27.6,17.9,37.2
19075,2020-11-01,25.7,16.6,34.9
19077,2020-11-01,27.6,17.5,37.6
19079,2020-11-01,25.8,16.2,35.4
19081,2020-11-01,26.2,16.7,35.8
19083,2020-11-01,25.7,16.4,35.1
19085,2020-11-01,27.6,17,38.3
19087,2020-11-01,30,21.7,38.3
19089,2020-11-01,25,15.9,34.1
19091,2020-11-01,25.7,15.5,35.9
19093,2020-11-01,26.7,17.3,36
19095,2020-11-01,27.4,18.5,36.2
19097,2020-11-01,27.9,19.8,35.9
19099,2020-11-01,27.9,19,36.8
19101,2020-11-01,29.4,21.5,37.3
19103,2020-11-01,27,18.3,35.7
19105,2020-11-01,27.5,19.6,35.5
19107,2020-11-01,28.5,19.8,37.2
19109,2020-11-01,25.6,16.1,35
19111,2020-11-01,31.3,22.8,39.7
19113,2020-11-01,26.7,18.6,34.9
19115,2020-11-01,29.4,20.7,38.2
19117,2020-11-01,28.9,18.6,39.2
19119,2020-11-01,25.6,15,36.2
19121,2020-11-01,28.2,18.1,38.4
19123,2020-11-01,28.6,19.5,37.6
19125,2020-11-01,28.5,19.1,38
19127,2020-11-01,26.3,17,35.6
19129,2020-11-01,29.5,18.8,40.2
19131,2020-11-01,25.4,16.3,34.5
19133,2020-11-01,27.9,17.7,38.1
19135,2020-11-01,29.2,19.6,38.8
19137,2020-11-01,28.9,17.9,39.9
19139,2020-11-01,28.2,19.3,37.2
19141,2020-11-01,25,14.4,35.6
19143,2020-11-01,24.5,14.2,34.8
19145,2020-11-01,29.8,18.9,40.7
19147,2020-11-01,25.4,15.5,35.2
19149,2020-11-01,27,16.4,37.6
19151,2020-11-01,25.9,15.5,36.4
19153,2020-11-01,28.2,19.2,37.1
19155,2020-11-01,28.3,17.9,38.7
19157,2020-11-01,27.7,18.7,36.6
19159,2020-11-01,29.5,19.4,39.5
19161,2020-11-01,26.5,17,36.1
19163,2020-11-01,29.6,21.4,37.7
19165,2020-11-01,27.4,17.2,37.5
19167,2020-11-01,26.1,15.2,37
19169,2020-11-01,26.6,17,36
19171,2020-11-01,26.4,17.4,35.5
19173,2020-11-01,29.2,18.7,39.8
19175,2020-11-01,28.4,17.6,39.1
19177,2020-11-01,30,21.6,38.4
19179,2020-11-01,29.5,20.8,38.2
19181,2020-11-01,28.6,18.8,38.5
19183,2020-11-01,28.5,19.7,37.3
19185,2020-11-01,29.3,18.6,39.9
19187,2020-11-01,26.1,16,36.2
19189,2020-11-01,26,17,35
19191,2020-11-01,26,16.9,35
19193,2020-11-01,27.4,17.1,37.8
19195,2020-11-01,25.1,16,34.2
19197,2020-11-01,25.3,15.6,35
20001,2020-11-01,38.3,26.8,49.8
20003,2020-11-01,37.5,26.1,48.9
20005,2020-11-01,34.3,22.6,46
20007,2020-11-01,36.8,24.4,49.3
20009,2020-11-01,35.5,23.7,47.2
20011,2020-11-01,38.4,27,49.7
20013,2020-11-01,33.2,21.2,45.2
20015,2020-11-01,37.7,25.7,49.8
20017,2020-11-01,36.4,24.5,48.3
20019,2020-11-01,39.1,27.1,51.2
20021,2020-11-01,39.7,28.5,50.9
20023,2020-11-01,33.2,20.3,46.1
20025,2020-11-01,35.9,23.5,48.2
20027,2020-11-01,35.3,23.7,47
20029,2020-11-01,35.3,23.9,46.6
20031,2020-11-01,37.5,25.8,49.2
20033,2020-11-01,36.3,24,48.6
20035,2020-11-01,38.6,26.6,50.5
20037,2020-11-01,39,27.7,50.2
20039,2020-11-01,33.7,19.7,47.6
20041,2020-11-01,36.2,24.4,48
20043,2020-11-01,33.8,22.4,45.1
20045,2020-11-01,36.2,24.5,47.8
20047,2020-11-01,36,23.5,48.5
20049,2020-11-01,38.4,26.5,50.3
20051,2020-11-01,35.7,22.4,49
20053,2020-11-01,36.6,24.8,48.3
20055,2020-11-01,35.2,21.2,49.3
20057,2020-11-01,35.9,23.2,48.6
20059,2020-11-01,37.2,25.8,48.5
20061,2020-11-01,35.5,23.9,47
20063,2020-11-01,35,21.6,48.2
20065,2020-11-01,35.4,22,48.8
20067,2020-11-01,34.6,21.2,48.1
20069,2020-11-01,35.3,21.9,48.6
20071,2020-11-01,32.6,18.9,46.3
20073,2020-11-01,37.9,26,49.9
20075,2020-11-01,33.8,19.6,47.9
20077,2020-11-01,38.1,26.6,49.7
20079,2020-11-01,37.6,25.6,49.7
20081,2020-11-01,34.8,21.2,48.3
20083,2020-11-01,36.1,23.1,49.1
20085,2020-11-01,34,21.9,46.2
20087,2020-11-01,35,23.2,46.8
20089,2020-11-01,34.6,22.7,46.6
20091,2020-11-01,36,24.6,47.5
20093,2020-11-01,35.1,21.4,48.7
20095,2020-11-01,37.4,25.6,49.2
20097,2020-11-01,36.1,23.7,48.5
20099,2020-11-01,39.4,27.8,51
20101,2020-11-01,35,21.4,48.7
20103,2020-11-01,35.7,24.2,47.1
20105,2020-11-01,36.1,23.8,48.3
20107,2020-11-01,37.5,26.2,48.9
20109,2020-11-01,34.4,20.6,48.2
20111,2020-11-01,36.8,24.8,48.8
20113,2020-11-01,37.2,25.2,49.2
20115,2020-11-01,36.9,25,48.8
20117,2020-11-01,33.3,21.4,45.1
20119,2020-11-01,35,22.1,47.9
20121,2020-11-01,36.9,25.6,48.2
20123,2020-11-01,35.4,23.3,47.5
20125,2020-11-01,39.5,27.8,51.2
20127,2020-11-01,35.7,24,47.4
20129,2020-11-01,36.3,23.6,49
20131,2020-11-01,32.9,20.7,45.1
20133,2020-11-01,38.8,27.3,50.2
20135,2020-11-01,36.3,22.7,49.8
20137,2020-11-01,34,20,47.9
20139,2020-11-01,37.3,25.8,48.8
20141,2020-11-01,35.2,22.8,47.6
20143,2020-11-01,36.2,24.5,47.9
20145,2020-11-01,35.6,23.5,47.8
20147,2020-11-01,34.1,21.2,46.9
20149,2020-11-01,34.4,22.7,46.1
20151,2020-11-01,36.1,24.1,48.2
20153,2020-11-01,33.4,19.8,47
20155,2020-11-01,37.1,25.2,49
20157,2020-11-01,33.9,22.5,45.4
20159,2020-11-01,36.6,24.8,48.2
20161,2020-11-01,34.9,23.1,46.6
20163,2020-11-01,35.2,22.4,48
20165,2020-11-01,35.8,22.8,48.8
20167,2020-11-01,35.9,23.3,48.5
20169,2020-11-01,36.8,24.8,48.9
20171,2020-11-01,35,20.7,49.3
20173,2020-11-01,38.1,26.1,50
20175,2020-11-01,34.8,21.5,48.1
20177,2020-11-01,35.9,23.8,47.9
20179,2020-11-01,34.4,21.2,47.6
20181,2020-11-01,33.1,20.3,46
20183,2020-11-01,34.3,22,46.6
20185,2020-11-01,35.6,23.9,47.2
20187,2020-11-01,35,21.8,48.2
20189,2020-11-01,35.3,22,48.6
20191,2020-11-01,38.4,26.8,50
20193,2020-11-01,33.6,20.2,47
20195,2020-11-01,35.9,22.6,49.2
20197,2020-11-01,35.7,24,47.4
20199,2020-11-01,33.8,20.6,46.9
20201,2020-11-01,33.4,21.8,45.1
20203,2020-11-01,34,20,48
20205,2020-11-01,39.2,27.9,50.5
20207,2020-11-01,38.4,26.9,50
20209,2020-11-01,35.9,24.5,47.3
21001,2020-11-01,37.8,28.3,47.3
21003,2020-11-01,39.2,28.1,50.2
21005,2020-11-01,36.6,26.9,46.2
21007,2020-11-01,39.7,30,49.5
21009,2020-11-01,38.8,27.6,50
21011,2020-11-01,35.9,27,44.8
21013,2020-11-01,34.5,24.4,44.6
21015,2020-11-01,36.2,27.9,44.5
21017,2020-11-01,35.6,26.4,44.8
21019,2020-11-01,36.3,27.6,45.1
21021,2020-11-01,36.7,27.4,46
21023,2020-11-01,35.5,27,44.1
21025,2020-11-01,37.7,28,47.4
21027,2020-11-01,36.8,26.6,47
21029,2020-11-01,38,28.6,47.4
21031,2020-11-01,38,27.3,48.8
21033,2020-11-01,38.6,29.1,48
21035,2020-11-01,38.8,29,48.4
21037,2020-11-01,36.2,27.7,44.8
21039,2020-11-01,39.8,30.1,49.5
21041,2020-11-01,36.8,28,45.7
21043,2020-11-01,35.7,26.6,44.8
21045,2020-11-01,37,27.7,46.2
21047,2020-11-01,39.4,29.8,49.1
21049,2020-11-01,36.1,26.8,45.3
21051,2020-11-01,37,26.8,47.2
21053,2020-11-01,38.3,29,47.6
21055,2020-11-01,37.7,28.4,46.9
21057,2020-11-01,38.9,28.8,48.9
21059,2020-11-01,37.5,27.9,47
21061,2020-11-01,38.3,28,48.7
21063,2020-11-01,36.2,26.5,45.8
21065,2020-11-01,37,27.7,46.4
21067,2020-11-01,35.7,26.5,44.8
21069,2020-11-01,35.5,26.8,44.2
21071,2020-11-01,37.9,27.8,48
21073,2020-11-01,36.5,26.9,46
21075,2020-11-01,39.5,30.1,48.9
21077,2020-11-01,36.9,28.1,45.6
21079,2020-11-01,36.9,27.6,46.2
21081,2020-11-01,36.1,27.3,45
21083,2020-11-01,38.9,29.5,48.3
21085,2020-11-01,37.2,26.7,47.7
21087,2020-11-01,38.1,28,48.2
21089,2020-11-01,35.7,27,44.4
21091,2020-11-01,36.7,27.2,46.2
21093,2020-11-01,37.4,27.7,47.2
21095,2020-11-01,34.7,25.2,44.3
21097,2020-11-01,35.6,26.5,44.6
21099,2020-11-01,38.1,27.7,48.5
21101,2020-11-01,37.4,28.1,46.7
21103,2020-11-01,36.4,26.9,45.8
21105,2020-11-01,39.4,29.9,48.9
21107,2020-11-01,38.9,29.1,48.6
21109,2020-11-01,36.6,27,46.3
21111,2020-11-01,37.8,28.5,47
21113,2020-11-01,36.2,27.1,45.4
21115,2020-11-01,37.6,27,48.3
21117,2020-11-01,36.1,27.7,44.5
21119,2020-11-01,37,27.5,46.4
21121,2020-11-01,36.4,26.2,46.6
21123,2020-11-01,37.4,27.6,47.3
21125,2020-11-01,37.1,27.2,47
21127,2020-11-01,37,27,47
21129,2020-11-01,37.4,27.8,46.9
21131,2020-11-01,36.6,26.8,46.4
21133,2020-11-01,35.8,26.7,45
21135,2020-11-01,35.4,26.8,44.1
21137,2020-11-01,36.8,27.5,46.1
21139,2020-11-01,37.8,28.6,46.9
21141,2020-11-01,38.8,28.6,49
21143,2020-11-01,38.3,29,47.7
21145,2020-11-01,39.2,29.6,48.7
21147,2020-11-01,36.8,27,46.5
21149,2020-11-01,38.2,28.3,48.2
21151,2020-11-01,36.8,27.5,46.1
21153,2020-11-01,37.5,27.4,47.6
21155,2020-11-01,37.4,27.7,47
21157,2020-11-01,38.4,29,47.8
21159,2020-11-01,37.8,27.5,48.1
21161,2020-11-01,35.4,26.8,43.8
21163,2020-11-01,37,27.4,46.6
21165,2020-11-01,36.1,27.1,45.1
21167,2020-11-01,36.7,27.3,46
21169,2020-11-01,38.1,27.2,49
21171,2020-11-01,38.6,27.3,50
21173,2020-11-01,36,26.8,45.1
21175,2020-11-01,36.7,27.1,46.3
21177,2020-11-01,38.4,27.8,49
21179,2020-11-01,37.6,27.9,47.2
21181,2020-11-01,35.5,26.5,44.5
21183,2020-11-01,37.4,26.7,48.2
21185,2020-11-01,36.5,27.1,46
21187,2020-11-01,36.3,27.2,45.4
21189,2020-11-01,37.5,27.7,47.3
21191,2020-11-01,36,27.3,44.8
21193,2020-11-01,37.2,27.6,46.8
21195,2020-11-01,37.3,28.1,46.4
21197,2020-11-01,36.6,27.4,45.8
21199,2020-11-01,37.3,27.9,46.6
21201,2020-11-01,35.5,26.7,44.3
21203,2020-11-01,37,27.5,46.4
21205,2020-11-01,35.5,26.7,44.3
21207,2020-11-01,37.8,28.6,47
21209,2020-11-01,35.7,26.5,45
21211,2020-11-01,36.4,26.6,46.1
21213,2020-11-01,39.2,28.6,49.9
21215,2020-11-01,37.1,27.4,46.8
21217,2020-11-01,37.5,28,47
21219,2020-11-01,39.1,29.3,49
21221,2020-11-01,39.5,29.7,49.3
21223,2020-11-01,36.4,27.4,45.4
21225,2020-11-01,37.2,27.6,46.8
21227,2020-11-01,39.1,28.4,49.7
21229,2020-11-01,37,27.4,46.7
21231,2020-11-01,37.6,28.3,46.8
21233,2020-11-01,38,28.5,47.4
21235,2020-11-01,36.6,26.7,46.5
21237,2020-11-01,37,27.6,46.3
21239,2020-11-01,36.2,26.9,45.5
22001,2020-11-01,51.5,41.6,61.3
22003,2020-11-01,50.8,40.7,61
22005,2020-11-01,52.7,41.8,63.6
22007,2020-11-01,53.2,42.8,63.5
22009,2020-11-01,51,39.9,62.1
22011,2020-11-01,51,40.4,61.7
22013,2020-11-01,48.5,36.8,60.2
22015,2020-11-01,48.4,36.6,60.2
22017,2020-11-01,48.9,37.3,60.5
22019,2020-11-01,52.3,42.4,62.2
22021,2020-11-01,48.4,36.8,60.1
22023,2020-11-01,53,44.3,61.7
22025,2020-11-01,49.4,38.1,60.7
22027,2020-11-01,46.6,34.3,58.8
22029,2020-11-01,49.8,38.7,60.9
22031,2020-11-01,49.8,37.9,61.7
22033,2020-11-01,52.1,40.9,63.3
22035,2020-11-01,46.9,37.3,56.5
22037,2020-11-01,51.2,39.8,62.6
22039,2020-11-01,51.2,40.8,61.6
22041,2020-11-01,48.4,37.3,59.6
22043,2020-11-01,49.4,37.9,60.8
22045,2020-11-01,52.5,42.7,62.3
22047,2020-11-01,52.5,41.8,63.3
22049,2020-11-01,47.9,36.3,59.5
22051,2020-11-01,55,45.2,64.8
22053,2020-11-01,51.5,42.2,60.9
22055,2020-11-01,51.9,41.6,62.3
22057,2020-11-01,54.9,45.2,64.6
22059,2020-11-01,49.4,37.8,61
22061,2020-11-01,47.2,35.5,59
22063,2020-11-01,52.2,40.8,63.6
22065,2020-11-01,47.9,37.4,58.4
22067,2020-11-01,46.9,35.9,57.9
22069,2020-11-01,49.5,38,61
22071,2020-11-01,54.6,44.9,64.4
22073,2020-11-01,47.7,35.9,59.5
22075,2020-11-01,55.7,47,64.5
22077,2020-11-01,51.8,41.3,62.3
22079,2020-11-01,50.5,39.3,61.7
22081,2020-11-01,49.5,37.6,61.4
22083,2020-11-01,48,36.6,59.3
22085,2020-11-01,50.5,37.8,63.2
22087,2020-11-01,54.6,45.5,63.6
22089,2020-11-01,54.5,43.9,65
22091,2020-11-01,51,38.8,63.2
22093,2020-11-01,53.1,42.4,63.9
22095,2020-11-01,53.6,42.7,64.4
22097,2020-11-01,51.6,41.1,62
22099,2020-11-01,52.4,42,62.9
22101,2020-11-01,53.6,44.4,62.7
22103,2020-11-01,52.5,41,64
22105,2020-11-01,51.6,39.6,63.6
22107,2020-11-01,48.4,37.6,59.2
22109,2020-11-01,54.9,45.6,64.1
22111,2020-11-01,47,35.2,58.9
22113,2020-11-01,51.8,42.6,61.1
22115,2020-11-01,50.4,38.9,61.8
22117,2020-11-01,50.7,38.9,62.4
22119,2020-11-01,47.7,35.6,59.8
22121,2020-11-01,52.4,41.4,63.2
22123,2020-11-01,46.8,36.8,56.8
22125,2020-11-01,51.4,41,61.9
22127,2020-11-01,48.7,37.1,60.2
23001,2020-11-01,29,21.9,36.2
23003,2020-11-01,24.7,17.9,31.5
23005,2020-11-01,29.5,22,37
23007,2020-11-01,24.8,17.9,31.8
23009,2020-11-01,31.2,24.6,37.9
23011,2020-11-01,29.6,22.8,36.5
23013,2020-11-01,31.3,25,37.6
23015,2020-11-01,31,24.2,37.9
23017,2020-11-01,26.7,19,34.4
23019,2020-11-01,28.7,21.7,35.7
23021,2020-11-01,25.5,18.8,32.2
23023,2020-11-01,30.7,23.6,37.8
23025,2020-11-01,25.3,18.8,31.9
23027,2020-11-01,30.2,23.5,36.9
23029,2020-11-01,31.3,24.9,37.7
23031,2020-11-01,30.1,22.6,37.6
24001,2020-11-01,34.1,26.8,41.3
24003,2020-11-01,40,31.6,48.5
24005,2020-11-01,37.5,28.6,46.3
24009,2020-11-01,40.1,31.7,48.5
24011,2020-11-01,39.8,30.6,49.1
24013,2020-11-01,35.7,27,44.5
24015,2020-11-01,37.8,29.5,46.2
24017,2020-11-01,40.9,32.2,49.5
24019,2020-11-01,40.9,31.9,49.9
24021,2020-11-01,35.9,27.8,44.1
24023,2020-11-01,30.6,23.5,37.7
24025,2020-11-01,37.5,29,46
24027,2020-11-01,37.4,28.5,46.4
24029,2020-11-01,38.8,30.4,47.2
24031,2020-11-01,37.9,30,45.8
24033,2020-11-01,39.5,30.9,48.1
24035,2020-11-01,39.2,30.6,47.9
24037,2020-11-01,40.1,31.5,48.6
24039,2020-11-01,42,33,50.9
24041,2020-11-01,40.4,32,48.8
24043,2020-11-01,35.4,27.1,43.6
24045,2020-11-01,41.5,31.8,51.3
24047,2020-11-01,42.4,33.3,51.4
24510,2020-11-01,39.6,30.9,48.3
NA511,2020-11-01,39.5,31.3,47.6
25001,2020-11-01,38.7,31.4,45.9
25003,2020-11-01,29.8,21.8,37.8
25005,2020-11-01,36.1,27.9,44.3
25007,2020-11-01,39,31.4,46.6
25009,2020-11-01,33.8,25.6,41.9
25011,2020-11-01,30.5,22.6,38.6
25013,2020-11-01,31.9,23.5,40.3
25015,2020-11-01,31.2,22.9,39.4
25017,2020-11-01,33.2,24.3,42
25019,2020-11-01,40.5,33.4,47.5
25021,2020-11-01,34.7,25.8,43.5
25023,2020-11-01,36.4,28.3,44.6
25025,2020-11-01,35.4,26.8,44
25027,2020-11-01,32,23.5,40.4
26001,2020-11-01,28.1,23,33.1
26003,2020-11-01,25.3,19.5,31.1
26005,2020-11-01,32.1,25.8,38.3
26007,2020-11-01,28,23,32.9
26009,2020-11-01,28.9,24.6,33.2
26011,2020-11-01,30,25.2,34.8
26013,2020-11-01,22.3,16.6,27.9
26015,2020-11-01,31.3,25.4,37.2
26017,2020-11-01,31.2,26.4,36.1
26019,2020-11-01,29.8,24.9,34.6
26021,2020-11-01,32.7,26.5,39
26023,2020-11-01,31,24.1,38
26025,2020-11-01,31.4,25,37.8
26027,2020-11-01,31.8,25.1,38.4
26029,2020-11-01,29,24.5,33.4
26031,2020-11-01,27.9,22.9,32.9
26033,2020-11-01,24.9,19.2,30.6
26035,2020-11-01,28.9,24,33.8
26037,2020-11-01,31.4,25.6,37.1
26039,2020-11-01,27.3,22.5,32.2
26041,2020-11-01,26.2,20,32.5
26043,2020-11-01,23,16.1,30
26045,2020-11-01,31.3,25.2,37.3
26047,2020-11-01,28.6,23.8,33.4
26049,2020-11-01,30.8,25.2,36.5
26051,2020-11-01,29.6,24.5,34.7
26053,2020-11-01,20.8,14,27.5
26055,2020-11-01,29.5,25.1,33.9
26057,2020-11-01,31.2,26,36.3
26059,2020-11-01,30.5,23.7,37.3
26061,2020-11-01,23.9,18.1,29.7
26063,2020-11-01,31.2,26.8,35.5
26065,2020-11-01,31,24.7,37.4
26067,2020-11-01,31,25.2,36.9
26069,2020-11-01,29.2,24.3,34.2
26071,2020-11-01,20.7,13.8,27.6
26073,2020-11-01,30.1,25.2,35
26075,2020-11-01,30.9,24,37.7
26077,2020-11-01,31.8,25.4,38.1
26079,2020-11-01,28.2,23.7,32.6
26081,2020-11-01,31.2,25.2,37.3
26083,2020-11-01,24.6,18.9,30.3
26085,2020-11-01,29.3,24.3,34.4
26087,2020-11-01,30.9,25.6,36.1
26089,2020-11-01,30.4,26.4,34.4
26091,2020-11-01,31.8,24.5,39
26093,2020-11-01,30.5,23.9,37.2
26095,2020-11-01,23.9,18.4,29.3
26097,2020-11-01,26.2,20.9,31.6
26099,2020-11-01,32.9,27.5,38.3
26101,2020-11-01,29.8,24.5,35
26103,2020-11-01,23.4,17.4,29.3
26105,2020-11-01,30.1,24.8,35.4
26107,2020-11-01,29.5,24.4,34.5
26109,2020-11-01,25.7,18.8,32.7
26111,2020-11-01,31,26,35.9
26113,2020-11-01,28.4,23.7,33
26115,2020-11-01,33.4,26.5,40.2
26117,2020-11-01,30.3,24.7,35.8
26119,2020-11-01,27.4,22.5,32.4
26121,2020-11-01,31.6,25.9,37.3
26123,2020-11-01,30.2,24.7,35.6
26125,2020-11-01,31.1,24.9,37.3
26127,2020-11-01,30.4,25,35.8
26129,2020-11-01,28,22.9,33.1
26131,2020-11-01,22.6,16.3,28.9
26133,2020-11-01,28.5,23.8,33.3
26135,2020-11-01,27.2,22.2,32.2
26137,2020-11-01,26.8,22.1,31.4
26139,2020-11-01,32.2,26.2,38.2
26141,2020-11-01,27.8,22.9,32.8
26143,2020-11-01,28,23.2,32.9
26145,2020-11-01,31.5,26.2,36.8
26147,2020-11-01,32.7,27.8,37.6
26149,2020-11-01,31.7,24.9,38.5
26151,2020-11-01,31.6,27.1,36
26153,2020-11-01,26,20.3,31.7
26155,2020-11-01,31,25.5,36.6
26157,2020-11-01,31,26,36
26159,2020-11-01,32.2,25.7,38.6
26161,2020-11-01,30.9,23.6,38.1
26163,2020-11-01,33,26.6,39.3
26165,2020-11-01,28.3,23.5,33.2
27001,2020-11-01,19.4,11.8,27.1
27003,2020-11-01,23.1,14.3,31.9
27005,2020-11-01,19.6,10.6,28.7
27007,2020-11-01,18.2,10.3,26.1
27009,2020-11-01,22.3,14,30.6
27011,2020-11-01,24.2,13.7,34.8
27013,2020-11-01,25.1,17,33.3
27015,2020-11-01,25.1,15.9,34.4
27017,2020-11-01,18.9,11.2,26.7
27019,2020-11-01,24,15.5,32.6
27021,2020-11-01,19.8,11.8,27.8
27023,2020-11-01,25,14.5,35.6
27025,2020-11-01,22.7,14,31.4
27027,2020-11-01,21,11.3,30.8
27029,2020-11-01,18.5,10.6,26.5
27031,2020-11-01,16.7,9.2,24.2
27033,2020-11-01,25.7,15.9,35.4
27035,2020-11-01,20.6,12.9,28.2
27037,2020-11-01,24.7,16.4,33.1
27039,2020-11-01,24.2,15.5,32.9
27041,2020-11-01,22.2,12.9,31.4
27043,2020-11-01,25,16.6,33.5
27045,2020-11-01,24.5,15.4,33.6
27047,2020-11-01,24.8,16.4,33.2
27049,2020-11-01,24.4,15.7,33.1
27051,2020-11-01,23.1,13.1,33.1
27053,2020-11-01,23.6,15.1,32.1
27055,2020-11-01,25.5,17.4,33.7
