fips,population,population_per_sqmile
53037,44825,16.27964520260874
53039,21396,9.426404484665136
53041,76947,26.25561942334093
53043,10435,3.8716718435456152
53045,62627,51.85746860703702
53047,41638,6.753699495639016
53049,21281,18.500046848455035
53051,13219,8.161018013173917
53053,859840,418.0699031061183
53055,16473,52.27092451972045
53057,123907,59.66458933640478
53059,11620,5.735689021118896
53061,786620,314.2254445620701
53063,497875,244.55127073082093
53065,44214,15.215490571790497
53067,274684,297.733366730419
53069,4189,12.398669359132594
53071,60236,39.823495901761575
53073,216812,84.91512892799366
53075,48593,19.403347741178145
53077,249325,48.73443348833375
54001,16730,48.66729366096374
54003,113495,349.32771951244143
54005,22817,45.22059531480716
54007,14282,27.46890569966185
54009,22772,244.56748305372994
54011,95318,330.1885311381302
54013,7396,26.20578568855657
54015,8785,25.502551301600207
54017,8536,26.475707444067496
54019,44126,65.94930318757983
54021,8205,24.13524248373573
54023,11641,24.03278172007452
54025,35347,34.296036639463765
54027,23363,35.912242169236805
54029,29680,335.8688466042204
54031,13842,23.47682985688165
54033,68209,162.75925180112458
54035,29018,61.23908193281106
54037,56179,260.7914774931943
54039,185710,202.91971633308114
54041,16276,41.51977425645865
54043,21078,48.10147788601695
54045,33801,74.13793059076313
54047,19217,35.76985091302727
54049,56497,180.35183420318242
54051,31645,100.89518687945035
54053,26939,60.460854896565856
54055,60486,143.07353293100468
54057,27278,82.3772212276232
54059,24741,58.26067733925345
54061,105252,286.812710090905
54063,13467,28.28439243639612
54065,17624,76.25601609304103
54067,25324,38.551079969878714
54069,42547,388.6577752902894
54071,7056,10.05181019255611
54073,7507,55.564918933098774
54075,8531,9.004735362177493
54077,33837,51.59503965741213
54079,56652,161.24670007500728
54081,76232,124.36003290877062
54083,29065,27.720256780879325
54085,9932,21.780026450445195
54087,14205,29.330054114767023
54089,13018,35.229048770293524
54091,16951,95.90486033849564
54093,7027,16.58935475786005
54095,8909,34.09441541171063
54097,24605,69.27570347478225
54099,40708,79.12218817496421
54101,8518,15.219938238206849
54103,15614,43.0254301648903
54105,5797,24.62660643407685
54107,85556,226.37201999852138
54109,21711,43.13449698509309
55001,20073,29.17634334897228
55003,15712,14.44345099064325
55005,45252,50.63020723373933
55007,14992,9.873618631487231
55009,259786,484.3487045731407
55011,13167,18.462827403516734
55013,15258,17.23721171168333
55015,49807,125.24048596073777
55017,63635,60.69549681963087
55019,34491,28.18869535876004
55021,56954,71.51827553837737
55023,16288,27.0119655379255
55025,529843,426.5044329879453
55027,87776,96.48764582029908
55029,27439,53.83663256921699
55031,43402,32.15897086872148
55033,44498,51.21065835190176
55035,102991,159.05904133473928
55037,4337,8.688009771235873
55039,102315,133.51053756389737
55041,9018,8.612154369061031
55043,51828,43.61438993337411
55045,36864,62.83699281388974
55047,18757,49.3185331027185
55049,23620,30.63432687496684
55051,5715,7.085473093828599
55053,20506,20.40925961385156
55055,84652,145.3510424651463
55057,26419,32.65734097269474
55059,168330,603.6535763172071
55061,20360,59.216179427240114
55063,117850,244.94027192538877
55065,16735,26.295356526511142
55067,19164,21.53563870178939
55069,27848,30.664659084804924
55071,79407,133.33018990278802
55073,135264,85.46684934106783
55075,40537,28.34148377274231
55077,15207,32.64921041304104
55078,4579,12.496682446019266
55079,954209,3931.2472460167533
55081,45502,49.85609985179779
55083,37556,36.87209050690752
55085,35345,28.547793477321367
55087,184754,286.5689248947641
55089,88284,378.1796413063159
55091,7262,28.955726562640386
55093,41603,70.22141315691155
55095,43349,44.97591496137407
55097,70599,86.01029621396916
55099,13490,10.520980882223103
55101,195398,574.843262765772
55103,17539,29.665345834835758
55105,161769,222.341580963083
55107,14183,15.186885686557536
55109,87917,118.15709529501461
55111,63596,74.74531841438532
55113,16370,12.058292048032373
55115,41009,45.05911764531917
55117,115205,221.806093061866
55119,20356,20.581975400724467
55121,29438,39.42223085613691
55123,30516,37.25510385575657
55125,21593,21.162459316617042
55127,103013,178.38991156542406
55129,15689,18.284640006512202
55131,134535,308.74963801686187
55133,398879,686.374552023266
55135,51444,67.08044688400322
55137,24116,37.72016951685253
55139,169926,293.08152600364156
55141,73274,90.28313927222054
56001,38102,8.266639392580569
56003,11901,3.4911388898895575
56005,47708,9.331573078096806
56007,15477,1.8001005412482192
56009,13997,3.0771310180643856
56011,7410,2.4477031159305502
56013,40076,3.974387559574032
56015,13438,5.683403462860758
56017,4680,2.1498476774801807
56019,8515,1.9045618066694143
56021,97692,34.163163219035
56023,19011,4.182053597201834
56025,80610,13.94020268608592
56027,2448,0.8785470956077831
56029,29121,3.827974876002999
56031,8673,3.8611294982796505
56033,30012,11.120455325466745
56035,9951,1.8362860566500032
56037,44117,3.8376372236151615
56039,23059,4.964307844036309
56041,20609,8.869332378400008
56043,8129,3.3575283136199565
56045,7100,2.798834545104772
72001,18181,Inf
72003,38643,Inf
72005,54166,Inf
72007,26275,Inf
72009,23457,Inf
72011,27368,Inf
72013,87242,Inf
72015,18111,Inf
72017,24299,Inf
72019,28755,Inf
72021,182955,Inf
72023,49005,Inf
72025,131363,Inf
72027,32222,Inf
72029,46108,Inf
72031,157453,Inf
72033,24888,Inf
72035,44530,Inf
72037,11853,Inf
72039,16912,Inf
72041,40343,Inf
72043,39265,Inf
72045,19539,Inf
72047,34165,Inf
72049,1314,Inf
72051,37208,Inf
72053,32001,Inf
72054,11910,Inf
72055,16783,Inf
72057,41706,Inf
72059,19008,Inf
72061,88663,Inf
72063,46894,Inf
72065,40390,Inf
72067,16180,Inf
72069,53466,Inf
72071,42420,Inf
72073,14906,Inf
72075,46960,Inf
72077,39128,Inf
72079,23315,Inf
72081,26451,Inf
72083,8599,Inf
72085,37768,Inf
72087,26463,Inf
72089,18547,Inf
72091,39692,Inf
72093,6202,Inf
72095,11023,Inf
72097,77255,Inf
72099,36872,Inf
72101,31320,Inf
72103,26266,Inf
72105,28557,Inf
72107,21407,Inf
72109,17334,Inf
72111,20984,Inf
72113,143926,Inf
72115,24036,Inf
72117,14269,Inf
72119,50550,Inf
72121,23054,Inf
72123,28633,Inf
72125,32114,Inf
72127,344606,Inf
72129,37873,Inf
72131,37964,Inf
72133,22066,Inf
72135,73405,Inf
72137,79726,Inf
72139,67780,Inf
72141,29402,Inf
72143,37724,Inf
72145,53371,Inf
72147,8771,Inf
72149,22993,Inf
72151,34149,Inf
72153,36439,Inf
