fips,month,rent,rent_yoy,rent_index
47165,2018-04-01,1003,-965,97.09583736689254
47165,2018-05-01,1013,-991,98.06389157792836
47165,2018-06-01,1015,-1015,98.25750242013552
47165,2018-07-01,1012,-1004,97.96708615682478
47165,2018-08-01,1007,-983,97.48305905130688
47165,2018-09-01,1001,-963,96.90222652468539
47165,2018-10-01,1002,-978,96.99903194578896
47165,2018-11-01,1001,-967,96.90222652468539
47165,2018-12-01,999,-979,96.70861568247821
47165,2019-01-01,1003,-961,97.09583736689254
47165,2019-02-01,998,-978,96.61181026137464
47165,2019-03-01,1005,-981,97.2894482090997
47165,2019-04-01,1005,-1001,97.2894482090997
47165,2019-05-01,1014,-1012,98.16069699903196
47165,2019-06-01,1023,-1007,99.03194578896418
47165,2019-07-01,1029,-995,99.61277831558567
47165,2019-08-01,1028,-986,99.51597289448209
47165,2019-09-01,1027,-975,99.41916747337851
47165,2019-10-01,1027,-977,99.41916747337851
47165,2019-11-01,1029,-973,99.61277831558567
47165,2019-12-01,1030,-968,99.70958373668925
47165,2020-01-01,1028,-978,99.51597289448209
47165,2020-02-01,1033,-963,100
47165,2020-03-01,1031,-979,99.80638915779284
47165,2020-04-01,1026,-984,99.32236205227493
47165,2020-05-01,1018,-1010,98.54791868344628
47165,2020-06-01,1021,-1025,98.83833494675702
47165,2020-07-01,1033,-1025,100
47165,2020-08-01,1043,-1013,100.9680542110358
47165,2020-09-01,1047,-1007,101.35527589545015
47165,2020-10-01,1045,-1009,101.16166505324298
47165,2020-11-01,1041,-1017,100.77444336882866
47165,2020-12-01,1043,-1017,100.9680542110358
47165,2021-01-01,1053,-1003,101.93610842207164
47165,2021-02-01,1067,-999,103.29138431752179
47165,2021-03-01,1078,-984,104.35624394966119
47179,2018-01-01,725,-751,94.64751958224544
47179,2018-02-01,740,-718,96.60574412532638
47179,2018-03-01,747,-725,97.51958224543081
47179,2018-04-01,755,-711,98.56396866840731
47179,2018-05-01,757,-675,98.82506527415144
47179,2018-06-01,762,-674,99.47780678851174
47179,2018-07-01,756,-704,98.69451697127938
47179,2018-08-01,757,-747,98.82506527415144
47179,2018-09-01,758,-710,98.9556135770235
47179,2018-10-01,753,-725,98.30287206266318
47179,2018-11-01,755,-703,98.56396866840731
47179,2018-12-01,751,-717,98.04177545691905
47179,2019-01-01,752,-698,98.17232375979113
47179,2019-02-01,730,-750,95.30026109660574
47179,2019-03-01,736,-758,96.08355091383812
47179,2019-04-01,742,-768,96.8668407310705
47179,2019-05-01,764,-750,99.73890339425587
47179,2019-06-01,764,-760,99.73890339425587
47179,2019-07-01,766,-746,100
47179,2019-08-01,766,-748,100
47179,2019-09-01,794,-722,103.65535248041775
47179,2019-10-01,797,-709,104.04699738903393
47179,2019-11-01,799,-711,104.30809399477808
47179,2019-12-01,772,-730,100.78328981723237
47179,2020-01-01,767,-737,100.13054830287207
47179,2020-02-01,766,-694,100
47179,2020-03-01,765,-707,99.86945169712794
47179,2020-04-01,769,-715,100.39164490861619
47179,2020-05-01,771,-757,100.65274151436032
47179,2020-06-01,774,-754,101.0443864229765
47179,2020-07-01,773,-759,100.91383812010444
47179,2020-08-01,773,-759,100.91383812010444
47179,2020-09-01,771,-817,100.65274151436032
47179,2020-10-01,774,-820,101.0443864229765
47179,2020-11-01,774,-824,101.0443864229765
47179,2020-12-01,773,-771,100.91383812010444
47179,2021-01-01,776,-758,101.30548302872062
47179,2021-02-01,782,-750,102.08877284595302
47179,2021-03-01,786,-744,102.61096605744125
47187,2018-01-01,1486,-1698,93.93173198482933
47187,2018-02-01,1482,-1666,93.67888748419722
47187,2018-03-01,1489,-1653,94.12136536030341
47187,2018-04-01,1520,-1630,96.08091024020227
47187,2018-05-01,1550,-1614,97.97724399494311
47187,2018-06-01,1576,-1558,99.62073324905182
47187,2018-07-01,1588,-1500,100.37926675094818
47187,2018-08-01,1591,-1453,100.56890012642225
47187,2018-09-01,1595,-1445,100.82174462705436
47187,2018-10-01,1570,-1468,99.24146649810368
47187,2018-11-01,1560,-1456,98.60935524652339
47187,2018-12-01,1551,-1449,98.04045512010113
47187,2019-01-01,1556,-1416,98.35651074589128
47187,2019-02-01,1556,-1408,98.35651074589128
47187,2019-03-01,1553,-1425,98.1668773704172
47187,2019-04-01,1568,-1472,99.11504424778761
47187,2019-05-01,1582,-1518,100
47187,2019-06-01,1605,-1547,101.45385587863464
47187,2019-07-01,1611,-1565,101.83312262958282
47187,2019-08-01,1607,-1575,101.5802781289507
47187,2019-09-01,1580,-1610,99.87357774968395
47187,2019-10-01,1563,-1577,98.79898862199748
47187,2019-11-01,1552,-1568,98.10366624525916
47187,2019-12-01,1560,-1542,98.60935524652339
47187,2020-01-01,1568,-1544,99.11504424778761
47187,2020-02-01,1582,-1530,100
47187,2020-03-01,1600,-1506,101.13780025284449
47187,2020-04-01,1594,-1542,100.75853350189634
47187,2020-05-01,1570,-1594,99.24146649810368
47187,2020-06-01,1541,-1669,97.40834386852086
47187,2020-07-01,1533,-1689,96.90265486725663
47187,2020-08-01,1545,-1669,97.66118836915297
47187,2020-09-01,1549,-1611,97.91403286978509
47187,2020-10-01,1548,-1578,97.85082174462705
47187,2020-11-01,1548,-1556,97.85082174462705
47187,2020-12-01,1548,-1572,97.85082174462705
47187,2021-01-01,1561,-1575,98.67256637168141
47187,2021-02-01,1568,-1596,99.11504424778761
47187,2021-03-01,1580,-1620,99.87357774968395
47189,2018-01-01,1066,-1194,90.49235993208828
47189,2018-02-01,1074,NA,91.17147707979628
47189,2018-03-01,1082,-1224,91.85059422750425
47189,2018-04-01,1117,NA,94.82173174872666
47189,2018-05-01,1126,-1184,95.58573853989813
47189,2018-06-01,1138,-1170,96.60441426146011
47189,2018-07-01,1136,-1160,96.43463497453311
47189,2018-08-01,1134,-1116,96.264855687606115
47189,2018-09-01,1139,-1109,96.68930390492359
47189,2018-10-01,1141,-1071,96.85908319185059
47189,2018-11-01,1144,-1032,97.11375212224108
47189,2018-12-01,1143,-1021,97.02886247877758
47189,2019-01-01,1143,-989,97.02886247877758
47189,2019-02-01,1145,-1003,97.19864176570458
47189,2019-03-01,1149,-1015,97.53820033955859
47189,2019-04-01,1171,-1063,99.40577249575551
47189,2019-05-01,1187,-1065,100.76400679117148
47189,2019-06-01,1199,-1077,101.78268251273343
47189,2019-07-01,1199,-1073,101.78268251273343
47189,2019-08-01,1201,-1067,101.95246179966044
47189,2019-09-01,1202,-1076,102.03735144312394
47189,2019-10-01,1191,-1091,101.10356536502547
47189,2019-11-01,1184,-1104,100.50933786078097
47189,2019-12-01,1176,-1110,99.830220713073
47189,2020-01-01,1179,-1107,100.0848896434635
47189,2020-02-01,1178,-1112,100
47189,2020-03-01,1187,-1111,100.76400679117148
47189,2020-04-01,1183,-1159,100.42444821731749
47189,2020-05-01,1175,-1199,99.7453310696095
47189,2020-06-01,1176,-1222,99.830220713073
47189,2020-07-01,1186,-1212,100.67911714770798
47189,2020-08-01,1201,-1201,101.95246179966044
47189,2020-09-01,1194,-1210,101.35823429541595
47189,2020-10-01,1193,-1189,101.27334465195246
47189,2020-11-01,1193,-1175,101.27334465195246
47189,2020-12-01,1195,-1157,101.44312393887947
47189,2021-01-01,1191,-1167,101.10356536502547
47189,2021-02-01,1189,-1167,100.93378607809846
47189,2021-03-01,1190,-1184,101.01867572156198
48027,2018-01-01,966,-932,93.87755102040816
48027,2018-02-01,968,-926,94.07191448007775
48027,2018-03-01,978,-912,95.04373177842565
48027,2018-04-01,977,-911,94.94655004859086
48027,2018-05-01,972,-924,94.46064139941691
48027,2018-06-01,968,-942,94.07191448007775
48027,2018-07-01,969,-937,94.16909620991254
48027,2018-08-01,982,-918,95.43245869776482
48027,2018-09-01,992,-904,96.40427599611273
48027,2018-10-01,996,-894,96.7930029154519
48027,2018-11-01,1000,-902,97.18172983479107
48027,2018-12-01,1007,-895,97.8620019436346
48027,2019-01-01,1009,-923,98.05636540330418
48027,2019-02-01,1011,-925,98.25072886297376
48027,2019-03-01,1011,-945,98.25072886297376
48027,2019-04-01,1017,-937,98.83381924198251
48027,2019-05-01,1020,-924,99.12536443148689
48027,2019-06-01,1026,-910,99.70845481049562
48027,2019-07-01,1036,-902,100.68027210884354
48027,2019-08-01,1045,-919,101.55490767735667
48027,2019-09-01,1045,-939,101.55490767735667
48027,2019-10-01,1045,-947,101.55490767735667
48027,2019-11-01,1038,-962,100.87463556851313
48027,2019-12-01,1034,-980,100.48590864917395
48027,2020-01-01,1028,-990,99.9028182701652
48027,2020-02-01,1029,-993,100
48027,2020-03-01,1032,-990,100.29154518950438
48027,2020-04-01,1026,-1008,99.70845481049562
48027,2020-05-01,1030,-1010,100.0971817298348
48027,2020-06-01,1042,-1010,101.26336248785228
48027,2020-07-01,1066,-1006,103.59572400388728
48027,2020-08-01,1084,-1006,105.34499514091351
48027,2020-09-01,1097,-993,106.60835762876579
48027,2020-10-01,1104,-986,107.28862973760933
48027,2020-11-01,1110,-966,107.87172011661808
48027,2020-12-01,1107,-961,107.58017492711369
48027,2021-01-01,1107,-949,107.58017492711369
48027,2021-02-01,1109,-949,107.77453838678328
48027,2021-03-01,1121,-943,108.94071914480077
48029,2018-01-01,1032,-1040,96.44859813084112
48029,2018-02-01,1034,-1028,96.6355140186916
48029,2018-03-01,1041,-1027,97.28971962616822
48029,2018-04-01,1046,-1034,97.75700934579439
48029,2018-05-01,1052,-1040,98.3177570093458
48029,2018-06-01,1056,-1036,98.69158878504672
48029,2018-07-01,1057,-1039,98.78504672897196
48029,2018-08-01,1060,-1036,99.06542056074767
48029,2018-09-01,1060,-1026,99.06542056074767
48029,2018-10-01,1061,-1015,99.1588785046729
48029,2018-11-01,1057,-1011,98.78504672897196
48029,2018-12-01,1057,-1007,98.78504672897196
48029,2019-01-01,1056,-1008,98.69158878504672
48029,2019-02-01,1060,-1008,99.06542056074767
48029,2019-03-01,1063,-1019,99.34579439252337
48029,2019-04-01,1067,-1025,99.7196261682243
48029,2019-05-01,1073,-1031,100.2803738317757
48029,2019-06-01,1078,-1034,100.74766355140187
48029,2019-07-01,1084,-1030,101.30841121495327
48029,2019-08-01,1084,-1036,101.30841121495327
48029,2019-09-01,1082,-1038,101.12149532710279
48029,2019-10-01,1079,-1043,100.84112149532712
48029,2019-11-01,1073,-1041,100.2803738317757
48029,2019-12-01,1072,-1042,100.18691588785047
48029,2020-01-01,1070,-1042,100
48029,2020-02-01,1070,-1050,100
48029,2020-03-01,1071,-1055,100.09345794392523
48029,2020-04-01,1064,-1070,99.4392523364486
48029,2020-05-01,1062,-1084,99.25233644859813
48029,2020-06-01,1060,-1096,99.06542056074767
48029,2020-07-01,1068,-1100,99.81308411214953
48029,2020-08-01,1071,-1097,100.09345794392523
48029,2020-09-01,1074,-1090,100.37383177570094
48029,2020-10-01,1070,-1088,100
48029,2020-11-01,1067,-1079,99.7196261682243
48029,2020-12-01,1064,-1080,99.4392523364486
48029,2021-01-01,1065,-1075,99.53271028037383
48029,2021-02-01,1072,-1068,100.18691588785047
48029,2021-03-01,1079,-1063,100.84112149532712
48039,2018-01-01,1221,-1065,99.75490196078431
48039,2018-02-01,1215,-1079,99.26470588235294
48039,2018-03-01,1230,-1132,100.49019607843137
48039,2018-04-01,1237,-1129,101.06209150326796
48039,2018-05-01,1248,-1124,101.96078431372548
48039,2018-06-01,1240,-1158,101.30718954248366
48039,2018-07-01,1236,-1178,100.98039215686273
48039,2018-08-01,1227,-1195,100.24509803921569
48039,2018-09-01,1225,-1187,100.08169934640523
48039,2018-10-01,1221,-1207,99.75490196078431
48039,2018-11-01,1221,-1225,99.75490196078431
48039,2018-12-01,1202,-1246,98.20261437908496
48039,2019-01-01,1200,-1242,98.0392156862745
48039,2019-02-01,1205,-1225,98.44771241830065
48039,2019-03-01,1219,-1241,99.59150326797386
48039,2019-04-01,1222,-1252,99.83660130718954
48039,2019-05-01,1213,-1283,99.10130718954248
48039,2019-06-01,1219,-1261,99.59150326797386
48039,2019-07-01,1222,-1250,99.83660130718954
48039,2019-08-01,1229,-1225,100.40849673202614
48039,2019-09-01,1221,-1229,99.75490196078431
48039,2019-10-01,1221,-1221,99.75490196078431
48039,2019-11-01,1223,-1219,99.91830065359477
48039,2019-12-01,1224,-1180,100
48039,2020-01-01,1225,-1175,100.08169934640523
48039,2020-02-01,1224,-1186,100
48039,2020-03-01,1226,-1212,100.16339869281046
48039,2020-04-01,1225,-1219,100.08169934640523
48039,2020-05-01,1216,-1210,99.34640522875817
48039,2020-06-01,1211,-1227,98.93790849673204
48039,2020-07-01,1207,-1237,98.61111111111111
48039,2020-08-01,1216,-1242,99.34640522875817
48039,2020-09-01,1215,-1227,99.26470588235294
48039,2020-10-01,1215,-1227,99.26470588235294
48039,2020-11-01,1205,-1241,98.44771241830065
48039,2020-12-01,1200,-1248,98.0392156862745
48039,2021-01-01,1202,-1248,98.20261437908496
48039,2021-02-01,1199,-1249,97.95751633986927
48039,2021-03-01,1202,-1250,98.20261437908496
48041,2018-01-01,939,-917,99.57582184517497
48041,2018-02-01,936,-948,99.25768822905621
48041,2018-03-01,944,-950,100.10604453870626
48041,2018-04-01,956,-988,101.37857900318134
48041,2018-05-01,971,-1031,102.9692470837752
48041,2018-06-01,979,-1065,103.81760339342523
48041,2018-07-01,986,-1034,104.55991516436904
48041,2018-08-01,986,-986,104.55991516436904
48041,2018-09-01,990,-898,104.98409331919407
48041,2018-10-01,983,-861,104.24178154825026
48041,2018-11-01,976,-854,103.49946977730646
48041,2018-12-01,941,-911,99.78791092258749
48041,2019-01-01,939,-939,99.57582184517497
48041,2019-02-01,940,-932,99.68186638388123
48041,2019-03-01,959,-929,101.69671261930011
48041,2019-04-01,964,-948,102.22693531283139
48041,2019-05-01,970,-972,102.86320254506893
48041,2019-06-01,983,-975,104.24178154825026
48041,2019-07-01,979,-993,103.81760339342523
48041,2019-08-01,983,-989,104.24178154825026
48041,2019-09-01,958,-1022,101.59066808059384
48041,2019-10-01,942,-1024,99.89395546129374
48041,2019-11-01,922,-1030,97.77306468716861
48041,2019-12-01,923,-959,97.87910922587487
48041,2020-01-01,933,-945,98.93955461293743
48041,2020-02-01,943,-937,100
48041,2020-03-01,959,-959,101.69671261930011
48041,2020-04-01,966,-962,102.4390243902439
48041,2020-05-01,962,-978,102.01484623541887
48041,2020-06-01,950,-1016,100.74231177094379
48041,2020-07-01,938,-1020,99.46977730646871
48041,2020-08-01,932,-1034,98.83351007423119
48041,2020-09-01,920,-996,97.5609756097561
48041,2020-10-01,923,-961,97.87910922587487
48041,2020-11-01,929,-915,98.5153764581124
48041,2020-12-01,952,-894,100.95440084835631
48041,2021-01-01,964,-902,102.22693531283139
48041,2021-02-01,970,-916,102.86320254506893
48041,2021-03-01,967,-951,102.54506892895017
48061,2018-01-01,780,-744,96.41532756489494
48061,2018-02-01,773,-727,95.55006180469717
48061,2018-03-01,762,-732,94.19035846724351
48061,2018-04-01,763,-731,94.31396786155747
48061,2018-05-01,764,-754,94.43757725587145
48061,2018-06-01,767,-739,94.80840543881335
48061,2018-07-01,770,-740,95.17923362175526
48061,2018-08-01,775,-727,95.7972805933251
48061,2018-09-01,776,-774,95.92088998763906
48061,2018-10-01,777,-789,96.04449938195303
48061,2018-11-01,776,NA,95.92088998763906
48061,2018-12-01,782,-800,96.66254635352287
48061,2019-01-01,778,-782,96.16810877626699
48061,2019-02-01,783,-763,96.78615574783683
48061,2019-03-01,781,-743,96.5389369592089
48061,2019-04-01,788,-738,97.40420271940667
48061,2019-05-01,787,-741,97.28059332509271
48061,2019-06-01,791,-743,97.77503090234858
48061,2019-07-01,793,-747,98.02224969097651
48061,2019-08-01,794,-756,98.14585908529048
48061,2019-09-01,796,-756,98.39307787391843
48061,2019-10-01,794,-760,98.14585908529048
48061,2019-11-01,798,-754,98.64029666254636
48061,2019-12-01,803,-761,99.2583436341162
48061,2020-01-01,806,-750,99.6291718170581
48061,2020-02-01,809,-757,100
48061,2020-03-01,805,-757,99.50556242274413
48061,2020-04-01,808,-768,99.87639060568603
48061,2020-05-01,800,-774,98.8875154511743
48061,2020-06-01,802,-780,99.13473423980223
48061,2020-07-01,805,-781,99.50556242274413
48061,2020-08-01,816,-772,100.86526576019776
48061,2020-09-01,818,-774,101.1124845488257
48061,2020-10-01,821,-767,101.48331273176761
48061,2020-11-01,822,-774,101.60692212608157
48061,2020-12-01,826,-780,102.10135970333745
48061,2021-01-01,820,-792,101.35970333745365
48061,2021-02-01,813,-805,100.49443757725587
48061,2021-03-01,811,-799,100.24721878862795
48085,2018-01-01,1325,-1307,95.46109510086455
48085,2018-02-01,1327,-1311,95.60518731988472
48085,2018-03-01,1335,-1359,96.18155619596543
48085,2018-04-01,1340,-1360,96.54178674351584
48085,2018-05-01,1348,-1364,97.11815561959655
48085,2018-06-01,1356,-1352,97.69452449567724
48085,2018-07-01,1365,-1351,98.342939481268
48085,2018-08-01,1368,-1338,98.55907780979827
48085,2018-09-01,1368,-1342,98.55907780979827
48085,2018-10-01,1390,-1306,100.14409221902017
48085,2018-11-01,1383,-1295,99.63976945244957
48085,2018-12-01,1375,-1281,99.06340057636888
48085,2019-01-01,1343,-1307,96.75792507204612
48085,2019-02-01,1346,-1308,96.97406340057637
48085,2019-03-01,1349,-1321,97.19020172910663
48085,2019-04-01,1356,-1324,97.69452449567724
48085,2019-05-01,1365,-1331,98.342939481268
48085,2019-06-01,1378,-1334,99.27953890489914
48085,2019-07-01,1391,-1339,100.21613832853026
48085,2019-08-01,1400,-1336,100.86455331412103
48085,2019-09-01,1399,-1337,100.79250720461094
48085,2019-10-01,1393,-1387,100.36023054755043
48085,2019-11-01,1389,-1377,100.07204610951008
48085,2019-12-01,1390,-1360,100.14409221902017
48085,2020-01-01,1388,-1298,100
48085,2020-02-01,1388,-1304,100
48085,2020-03-01,1389,-1309,100.07204610951008
48085,2020-04-01,1390,-1322,100.14409221902017
48085,2020-05-01,1387,-1343,99.92795389048992
48085,2020-06-01,1382,-1374,99.56772334293949
48085,2020-07-01,1389,-1393,100.07204610951008
48085,2020-08-01,1392,-1408,100.28818443804035
48085,2020-09-01,1392,-1406,100.28818443804035
48085,2020-10-01,1385,-1401,99.78386167146974
48085,2020-11-01,1382,-1396,99.56772334293949
48085,2020-12-01,1383,-1397,99.63976945244957
48085,2021-01-01,1387,-1389,99.92795389048992
48085,2021-02-01,1393,-1383,100.36023054755043
48085,2021-03-01,1404,-1374,101.15273775216139
48091,2018-01-01,1128,-1164,95.1096121416526
48091,2018-02-01,1117,-1143,94.18212478920742
48091,2018-03-01,1120,-1114,94.43507588532883
48091,2018-04-01,1129,-1115,95.19392917369308
48091,2018-05-01,1138,-1164,95.95278246205734
48091,2018-06-01,1143,-1185,96.3743676222597
48091,2018-07-01,1143,-1183,96.3743676222597
48091,2018-08-01,1142,-1156,96.29005059021922
48091,2018-09-01,1142,-1124,96.29005059021922
48091,2018-10-01,1140,-1142,96.12141652613828
48091,2018-11-01,1133,-1159,95.53119730185497
48091,2018-12-01,1126,-1168,94.94097807757167
48091,2019-01-01,1132,-1124,95.4468802698145
48091,2019-02-01,1140,-1094,96.12141652613828
48091,2019-03-01,1155,-1085,97.38617200674537
48091,2019-04-01,1161,-1097,97.8920741989882
48091,2019-05-01,1168,-1108,98.4822934232715
48091,2019-06-01,1170,-1116,98.65092748735245
48091,2019-07-01,1179,-1107,99.4097807757167
48091,2019-08-01,1180,-1104,99.49409780775717
48091,2019-09-01,1184,-1100,99.83136593591905
48091,2019-10-01,1175,-1105,99.07251264755482
48091,2019-11-01,1172,-1094,98.8195615514334
48091,2019-12-01,1171,-1081,98.73524451939292
48091,2020-01-01,1177,-1087,99.24114671163575
48091,2020-02-01,1186,-1094,100
48091,2020-03-01,1194,-1116,100.67453625632379
48091,2020-04-01,1194,-1128,100.67453625632379
48091,2020-05-01,1192,-1144,100.50590219224283
48091,2020-06-01,1189,-1151,100.25295109612142
48091,2020-07-01,1191,-1167,100.42158516020237
48091,2020-08-01,1198,-1162,101.01180438448567
48091,2020-09-01,1194,-1174,100.67453625632379
48091,2020-10-01,1194,-1156,100.67453625632379
48091,2020-11-01,1190,-1154,100.33726812816188
48091,2020-12-01,1199,-1143,101.09612141652613
48091,2021-01-01,1204,-1150,101.5177065767285
48091,2021-02-01,1203,-1169,101.43338954468804
48091,2021-03-01,1203,-1185,101.43338954468804
48099,2018-01-01,1010,-1060,91.73478655767484
48099,2018-02-01,1031,-1025,93.64214350590372
48099,2018-03-01,1028,-1070,93.36966394187102
48099,2018-04-01,1018,-1080,92.4613987284287
48099,2018-05-01,1020,-1108,92.64305177111717
48099,2018-06-01,1029,-1069,93.46049046321527
48099,2018-07-01,1030,-1076,93.55131698455949
48099,2018-08-01,1031,NA,93.64214350590372
48099,2018-09-01,1027,-1061,93.2788374205268
48099,2018-10-01,1030,-1062,93.55131698455949
48099,2018-11-01,1039,-989,94.36875567665759
48099,2018-12-01,1032,-986,93.73297002724796
48099,2019-01-01,1041,-979,94.55040871934605
48099,2019-02-01,1035,-1027,94.00544959128065
48099,2019-03-01,1056,-1000,95.91280653950953
48099,2019-04-01,1063,-973,96.54859218891917
48099,2019-05-01,1071,-969,97.27520435967303
48099,2019-06-01,1074,-984,97.54768392370572
48099,2019-07-01,1076,-984,97.72933696639419
48099,2019-08-01,1079,-983,98.0018165304269
48099,2019-09-01,1083,-971,98.36512261580381
48099,2019-10-01,1087,-973,98.72842870118075
48099,2019-11-01,1083,-995,98.36512261580381
48099,2019-12-01,1084,-980,98.45594913714805
48099,2020-01-01,1088,-994,98.81925522252499
48099,2020-02-01,1101,-969,100
48099,2020-03-01,1105,-1007,100.36330608537693
48099,2020-04-01,1105,-1021,100.36330608537693
48099,2020-05-01,1101,-1041,100
48099,2020-06-01,1107,-1041,100.5449591280654
48099,2020-07-01,1117,-1035,101.45322434150772
48099,2020-08-01,1137,-1021,103.26975476839237
48099,2020-09-01,1143,-1023,103.81471389645776
48099,2020-10-01,1145,-1029,103.99636693914623
48099,2020-11-01,1141,-1025,103.63306085376931
48099,2020-12-01,1141,-1027,103.63306085376931
48099,2021-01-01,1142,-1034,103.72388737511353
48099,2021-02-01,1151,-1051,104.54132606721163
48099,2021-03-01,1160,-1050,105.35876475930972
48113,2018-01-01,1151,-1101,97.45977984758679
48113,2018-02-01,1150,-1122,97.37510584250634
48113,2018-03-01,1155,-1115,97.79847586790855
48113,2018-04-01,1161,-1113,98.3065198983912
48113,2018-05-01,1167,-1125,98.81456392887384
48113,2018-06-01,1170,-1146,99.06858594411516
48113,2018-07-01,1176,-1148,99.5766299745978
48113,2018-08-01,1179,-1143,99.83065198983911
48113,2018-09-01,1177,-1143,99.66130397967824
48113,2018-10-01,1173,-1149,99.32260795935647
48113,2018-11-01,1166,-1156,98.7298899237934
48113,2018-12-01,1166,-1150,98.7298899237934
48113,2019-01-01,1165,-1137,98.64521591871296
48113,2019-02-01,1168,-1132,98.89923793395428
48113,2019-03-01,1172,-1138,99.23793395427603
48113,2019-04-01,1177,-1145,99.66130397967824
48113,2019-05-01,1183,-1151,100.16934801016089
48113,2019-06-01,1190,-1150,100.76206604572396
48113,2019-07-01,1196,-1156,101.2701100762066
48113,2019-08-01,1196,-1162,101.2701100762066
48113,2019-09-01,1193,-1161,101.01608806096529
48113,2019-10-01,1188,-1158,100.5927180355631
48113,2019-11-01,1182,-1150,100.08467400508043
48113,2019-12-01,1179,-1153,99.83065198983911
48113,2020-01-01,1178,-1152,99.74597798475868
48113,2020-02-01,1181,-1155,100
48113,2020-03-01,1185,-1159,100.33869602032178
48113,2020-04-01,1183,-1171,100.16934801016089
48113,2020-05-01,1178,-1188,99.74597798475868
48113,2020-06-01,1173,-1207,99.32260795935647
48113,2020-07-01,1171,-1221,99.15325994919559
48113,2020-08-01,1169,-1223,98.98391193903471
48113,2020-09-01,1165,-1221,98.64521591871296
48113,2020-10-01,1161,-1215,98.3065198983912
48113,2020-11-01,1158,-1206,98.05249788314987
48113,2020-12-01,1155,-1203,97.79847586790855
48113,2021-01-01,1159,-1197,98.13717188823031
48113,2021-02-01,1166,-1196,98.7298899237934
48113,2021-03-01,1180,-1190,99.91532599491956
48121,2018-01-01,1233,-1209,95.8786936236392
48121,2018-02-01,1234,-1194,95.95645412130638
48121,2018-03-01,1245,-1185,96.8118195956454
48121,2018-04-01,1251,-1217,97.27838258164853
48121,2018-05-01,1258,-1214,97.82270606531883
48121,2018-06-01,1259,-1219,97.900466562986
48121,2018-07-01,1268,-1198,98.60031104199068
48121,2018-08-01,1271,-1215,98.83359253499222
48121,2018-09-01,1269,-1223,98.67807153965785
48121,2018-10-01,1260,-1234,97.97822706065318
48121,2018-11-01,1253,-1229,97.4339035769829
48121,2018-12-01,1254,-1222,97.51166407465007
48121,2019-01-01,1254,-1212,97.51166407465007
48121,2019-02-01,1255,-1213,97.58942457231726
48121,2019-03-01,1256,-1234,97.66718506998446
48121,2019-04-01,1264,-1238,98.28926905132192
48121,2019-05-01,1276,-1240,99.22239502332815
48121,2019-06-01,1288,-1230,100.15552099533438
48121,2019-07-01,1294,-1242,100.62208398133747
48121,2019-08-01,1295,-1247,100.69984447900467
48121,2019-09-01,1293,-1245,100.54432348367031
48121,2019-10-01,1291,-1229,100.38880248833593
48121,2019-11-01,1290,-1216,100.31104199066874
48121,2019-12-01,1288,-1220,100.15552099533438
48121,2020-01-01,1285,-1223,99.92223950233281
48121,2020-02-01,1286,-1224,100
48121,2020-03-01,1291,-1221,100.38880248833593
48121,2020-04-01,1294,-1234,100.62208398133747
48121,2020-05-01,1298,-1254,100.93312597200621
48121,2020-06-01,1300,-1276,101.0886469673406
48121,2020-07-01,1306,-1282,101.5552099533437
48121,2020-08-01,1306,-1284,101.5552099533437
48121,2020-09-01,1303,-1283,101.32192846034214
48121,2020-10-01,1298,-1284,100.93312597200621
48121,2020-11-01,1291,-1289,100.38880248833593
48121,2020-12-01,1286,-1290,100
48121,2021-01-01,1287,-1283,100.07776049766719
48121,2021-02-01,1295,-1277,100.69984447900467
48121,2021-03-01,1310,-1272,101.86625194401245
48135,2018-01-01,861,-315,99.65277777777779
48135,2018-02-01,873,-229,101.04166666666667
48135,2018-03-01,904,-244,104.62962962962963
48135,2018-04-01,938,-300,108.56481481481481
48135,2018-05-01,999,-307,115.625
48135,2018-06-01,1022,-330,118.28703703703705
48135,2018-07-01,1036,-342,119.90740740740742
48135,2018-08-01,1024,-388,118.5185185185185
48135,2018-09-01,1014,-456,117.36111111111111
48135,2018-10-01,1004,-510,116.2037037037037
48135,2018-11-01,989,-601,114.46759259259258
48135,2018-12-01,986,-668,114.12037037037037
48135,2019-01-01,979,-743,113.31018518518519
48135,2019-02-01,978,-768,113.19444444444444
48135,2019-03-01,988,-820,114.35185185185186
48135,2019-04-01,1002,-874,115.97222222222223
48135,2019-05-01,1010,-988,116.89814814814814
48135,2019-06-01,1005,-1039,116.31944444444444
48135,2019-07-01,994,-1078,115.0462962962963
48135,2019-08-01,977,-1071,113.0787037037037
48135,2019-09-01,959,-1069,110.99537037037037
48135,2019-10-01,953,-1055,110.30092592592592
48135,2019-11-01,933,-1045,107.98611111111111
48135,2019-12-01,908,-1064,105.09259259259258
48135,2020-01-01,873,-1085,101.04166666666667
48135,2020-02-01,864,-1092,100
48135,2020-03-01,851,-1125,98.49537037037037
48135,2020-04-01,822,-1182,95.13888888888889
48135,2020-05-01,772,-1248,89.35185185185185
48135,2020-06-01,723,-1287,83.68055555555556
48135,2020-07-01,683,-1305,79.05092592592592
48135,2020-08-01,662,-1292,76.62037037037037
48135,2020-09-01,651,-1267,75.34722222222221
48135,2020-10-01,627,-1279,72.56944444444444
48135,2020-11-01,601,-1265,69.56018518518519
48135,2020-12-01,578,-1238,66.89814814814815
